pair,config,channel,plan_key,plan_label,assignment,ss_prod_hours,saving_abs,saving_pct,is_baseline,is_best
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_random_norsl,Opt|Rank_random|noRSL,Rank_random,6259384.661435094,33426.59183205757,0.5311869447014305,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_popularity_norsl,Opt|Rank_popularity|noRSL,Rank_popularity,6249014.085138636,43797.168128515594,0.6959873157768182,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_labor_norsl,Opt|Rank_labor|noRSL,Rank_labor,6127744.818963094,165066.43430405762,2.6230952695165795,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_cartlabor_norsl,Opt|Rank_cartlabor|noRSL,Rank_cartlabor,6127399.080911841,165412.17235531006,2.6285894443350744,False,True
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_minlabor_norsl,Opt|Rank_minlabor|noRSL,Rank_minlabor,6142309.656245441,150501.59702171013,2.39164327300571,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_maxlabor_norsl,Opt|Rank_maxlabor|noRSL,Rank_maxlabor,6494107.65654656,-201296.4032794088,-3.1988310975463974,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_map_norsl,Opt|Map|noRSL,Map,6147913.715692853,144897.53757429868,2.302588330439271,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_map_rank_norsl,Opt|Map_rank|noRSL,Map_rank,6150551.7736535035,142259.4796136478,2.2606665588418595,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cluster_map_norsl,Opt|CluMap|noRSL,CluMap,6155307.356047386,137503.897219765,2.1850948913869717,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cluster_map_rank_norsl,Opt|CluMapRk|noRSL,CluMapRk,6184522.50774544,108288.74552171119,1.7208325685199755,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_tmin_norsl,Opt|TripMin|noRSL,TripMin,6256261.981803234,36549.27146391757,0.5808099113880403,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_tmax_norsl,Opt|TripMax|noRSL,TripMax,6341870.79548451,-49059.54221735895,-0.7796124854672517,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cmax_norsl,Opt|MaxClu|noRSL,MaxClu,6271511.838368161,21299.414898990653,0.3384721715263946,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cmin_norsl,Opt|MinClu|noRSL,MinClu,6278966.162208018,13845.09105913341,0.22001440217907708,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_comp_norsl,Opt|Compact|noRSL,Compact,6286602.85230448,6208.400962671265,0.09865862351183564,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_expn_norsl,Opt|Expand|noRSL,Expand,6300999.190385857,-8187.937118705362,-0.13011572712361721,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_fifo_norsl,Uni|FIFO|noRSL,FIFO,857600.3475335989,0.0,0.0,True,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_random_norsl,Uni|Rank_random|noRSL,Rank_random,857675.5292155645,-75.18168196559418,-0.008766517199044014,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_popularity_norsl,Uni|Rank_popularity|noRSL,Rank_popularity,859083.1144551298,-1482.7669215309434,-0.1728971922405677,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_labor_norsl,Uni|Rank_labor|noRSL,Rank_labor,859036.7803754061,-1436.4328418072546,-0.16749443326816962,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_cartlabor_norsl,Uni|Rank_cartlabor|noRSL,Rank_cartlabor,858994.8145788546,-1394.4670452557039,-0.16260103546670632,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_minlabor_norsl,Uni|Rank_minlabor|noRSL,Rank_minlabor,858997.1271407972,-1396.7796071983175,-0.16287069043469515,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_maxlabor_norsl,Uni|Rank_maxlabor|noRSL,Rank_maxlabor,859039.5715662204,-1439.2240326214815,-0.16781989848308637,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_map_norsl,Uni|Map|noRSL,Map,856195.083427327,1405.264106271905,0.16386002061605387,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_map_rank_norsl,Uni|Map_rank|noRSL,Map_rank,855787.341083747,1813.006449851906,0.21140458432252168,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cluster_map_norsl,Uni|CluMap|noRSL,CluMap,857241.292186994,359.0553466049023,0.041867444158286714,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cluster_map_rank_norsl,Uni|CluMapRk|noRSL,CluMapRk,857061.6846350611,538.6628985378193,0.06281048043963341,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmin_norsl,Uni|TripMin|noRSL,TripMin,857445.3841655722,154.9633680266561,0.01806941525528999,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmax_norsl,Uni|TripMax|noRSL,TripMax,857725.9810503931,-125.63351679418702,-0.014649424659808102,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cmax_norsl,Uni|MaxClu|noRSL,MaxClu,857396.8865987953,203.46093480358832,0.023724446403121026,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cmin_norsl,Uni|MinClu|noRSL,MinClu,857525.6742909971,74.67324260179885,0.00870723091665647,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_comp_norsl,Uni|Compact|noRSL,Compact,856722.6206007295,877.7269328694092,0.10234684901815783,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_expn_norsl,Uni|Expand|noRSL,Expand,859413.6085829295,-1813.2610493305838,-0.21143427174970267,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_fifo_norsl,Opt|FIFO|noRSL,FIFO,857600.3475335989,0.0,0.0,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_random_norsl,Opt|Rank_random|noRSL,Rank_random,857489.9675759092,110.37995768967085,0.012870792089475733,False,False
