pair,config,channel,plan_key,plan_label,assignment,ss_prod_hours,saving_abs,saving_pct,is_baseline,is_best
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_fifo_norsl,Uni|FIFO|noRSL,FIFO,857726.3931455757,0.0,0.0,True,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_random_norsl,Uni|Rank_random|noRSL,Rank_random,857461.6824759184,264.7106696572155,0.030861900924656294,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_popularity_norsl,Uni|Rank_popularity|noRSL,Rank_popularity,859122.1659811045,-1395.7728355288273,-0.16272937928493159,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_labor_norsl,Uni|Rank_labor|noRSL,Rank_labor,859031.1764644183,-1304.7833188426448,-0.15212115766399104,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_cartlabor_norsl,Uni|Rank_cartlabor|noRSL,Rank_cartlabor,859055.7363613764,-1329.3432158007054,-0.1549845296150384,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_minlabor_norsl,Uni|Rank_minlabor|noRSL,Rank_minlabor,858908.3892357729,-1181.9960901972372,-0.13780572681953435,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_maxlabor_norsl,Uni|Rank_maxlabor|noRSL,Rank_maxlabor,859025.577193654,-1299.1840480783721,-0.15146835383178783,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_map_norsl,Uni|Map|noRSL,Map,856148.2249604091,1578.168185166549,0.18399435971404204,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_map_rank_norsl,Uni|Map_rank|noRSL,Map_rank,855787.3298694246,1939.0632761510788,0.22607014213936816,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cluster_map_norsl,Uni|CluMap|noRSL,CluMap,857323.9419510642,402.45119451149367,0.04692069612496914,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cluster_map_rank_norsl,Uni|CluMapRk|noRSL,CluMapRk,856882.289760668,844.1033849077066,0.09841173032021217,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmin_norsl,Uni|TripMin|noRSL,TripMin,857488.6887900474,237.70435552822892,0.027713307813285987,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmax_norsl,Uni|TripMax|noRSL,TripMax,857551.6033276398,174.78981793590356,0.020378272061197696,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cmax_norsl,Uni|MaxClu|noRSL,MaxClu,857364.6615518745,361.73159370117355,0.04217330801429349,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cmin_norsl,Uni|MinClu|noRSL,MinClu,857509.2813900512,217.11175552441273,0.025312472282471077,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_comp_norsl,Uni|Compact|noRSL,Compact,856747.8495415855,978.5436039901106,0.11408575179801299,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_expn_norsl,Uni|Expand|noRSL,Expand,859366.9276411833,-1640.5344956076005,-0.191265479145535,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_fifo_norsl,Opt|FIFO|noRSL,FIFO,857726.3931455757,0.0,0.0,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_random_norsl,Opt|Rank_random|noRSL,Rank_random,857545.8389969273,180.55414864839986,0.02105031978627195,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_popularity_norsl,Opt|Rank_popularity|noRSL,Rank_popularity,858988.624119506,-1262.230973930331,-0.14716009487609433,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_labor_norsl,Opt|Rank_labor|noRSL,Rank_labor,859109.3577909262,-1382.9646453505848,-0.16123610703860716,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_cartlabor_norsl,Opt|Rank_cartlabor|noRSL,Rank_cartlabor,859035.6937717892,-1309.300626213546,-0.15264781831090604,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_minlabor_norsl,Opt|Rank_minlabor|noRSL,Rank_minlabor,859111.2211167234,-1384.8279711477226,-0.16145334715294063,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_maxlabor_norsl,Opt|Rank_maxlabor|noRSL,Rank_maxlabor,859097.5142928986,-1371.1211473229341,-0.15985530564059763,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_map_norsl,Opt|Map|noRSL,Map,856212.6937745428,1513.6993710328825,0.17647811506436567,False,False
